Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri**Ma,nmo:hasMint^^uri**Mi,nmo:hasDenomination^^uri**De,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight**We,nmo:hasMinDiameter**DMi,nmo:hasMaxDiameter**DMa,nmo:hasDie^^blank**Di,Di__nmo:hasAxis,nmo:hasObverse^^blank**Ob,nmo:hasReverse^^blank**Re,Ob__rdfs:comment,Re__rdfs:comment,Ob__nmo:hasWear**WF,Re__nmo:hasWear**WB,Ob__nmo:hasCorrosion**CF,Re__nmo:hasCorrosion**CB,Ob__nmo:hasLegend,Re__nmo:hasLegend,Ma__hasCertainty^^certainty,Mi__hasCertainty^^certainty,De__hasCertainty^^certainty,We__hasCertainty^^certainty,DMi__hasCertainty^^certainty,DMa__hasCertainty^^certainty,Di__hasCertainty^^certainty,WF__hasCertainty^^certainty,WB__hasCertainty^^certainty,CF__hasCertainty^^certainty,CB__hasCertainty^^certainty
afe:11990,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11991,,nm:av,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11992,,nm:ae,nm:rome,nm:sestertius,,,24.29,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11993,,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11994,,nm:ae,,nm:follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11995,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11996,,nm:av,nm:constantinople,,-/-//CONOB,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11997,,nm:av,,nm:solidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11998,,nm:ar,nm:narbo,nm:denarius,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,
afe:11999,,nm:ar,nm:lugdunum,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12000,,nm:av,nm:rome,nm:aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12001,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12002,,nm:ar,,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12003,,nm:ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12004,,nm:av,nm:mediolanum,nm:solidus,M/D//COM,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12005,,nm:av,nm:ravenna,nm:solidus,R/V//COMOB,,4.35,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,
afe:12006,,nm:av,,nm:solidus,-/-//COHO·,,4.3,22.0,22.0,,,1,1,etwa VN ZENO REN PAVFC,zum Teil keine Buchstaben des lateinischen Alphabets,,,,,,,,,,,,,,,,,
afe:12007,,nm:av,nm:mediolanum,,-/-/COMOB,,2.3,,,,,,,,,,,,,,,,0.34,,,,,,,,,
afe:12008,,nm:av,nm:ravenna,nm:solidus,R/V//COMOB,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12010,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12011,,nm:av,nm:rome,nm:aureus,,,7.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12012,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12013,,nm:ar,nm:rome,nm:antoninianus,-/-//T,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12014,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,(Z on L)/-//-,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12015,,nm:ar,nm:lugdunum,nm:antoninianus,-/-//II,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12016,,nm:ae,nm:alexandreia_egypt,,r/-//ALEB,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12017,,nm:ae,nm:aquileia,nm:follis,-/-//AQP,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12019,,nm:av,,nm:stater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12020,,nm:av,nm:rome,nm:solidus,R/M/COMOB,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12022,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12023,,nm:ae,nm:treveri,nm:follis,A-B/r//TR od. A-B/*//TR,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12026,,nm:ar,nm:colonia_patricia,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12027,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12028,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12029,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12031,,nm:ae,nm:rome,nm:dupondius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12032,,nm:ar,nm:lugdunum,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12033,,nm:ae,nm:alexandreia_egypt,nm:follis,Delta/-//ALE,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12034,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12035,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12036,,nm:ae,nm:rome,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12037,,nm:ae,nm:rome,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12038,,nm:ae,nm:lugdunum,,-/-//LVGS,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12039,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12040,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12041,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12043,,nm:ae,nm:rome,nm:sestertius,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12044,,nm:ae,nm:rome,nm:sestertius,,,11.82,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12045,,nm:ae,,nm:sestertius,,,13.82,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12046,,nm:ae,,nm:as,,,10.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12047,,nm:ae,,nm:as,,,9.72,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12048,,nm:ar,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12049,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12050,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12051,,nm:ar,nm:rome,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12052,,nm:ae,nm:rome,nm:as,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12053,,nm:ar,nm:rome,nm:denarius,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12054,,nm:ae,nm:rome,nm:sestertius,,,21.82,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12055,,nm:ar,nm:rome,nm:antoninianus,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12056,,nm:ar,nm:rome,nm:antoninianus,A/-//-,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12058,,nm:ae,nm:rome,nm:follis,R/F//?,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12059,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12060,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12061,,nm:av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12063,,nm:av,,,,,7.16,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12064,,nm:av,,,,,7.33,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12065,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12066,,nm:av,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12067,,nm:ar,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12068,,nm:ar,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12069,,nm:ar,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12070,,nm:ar,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12071,,nm:ae,nm:treveri,,-/*//TRP,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12072,,nm:ar,,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12073,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,L/Delta//-,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12074,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12075,,nm:ar,nm:carthage,nm:antoninianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12076,,nm:ae,nm:aquileia,nm:follis,-/-//AQP,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12077,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12079,,nm:ae,nm:rome,nm:sestertius,,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12080,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12081,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12082,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12083,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12084,,nm:ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12085,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12086,,nm:av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12087,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12088,,nm:ae,nm:rome,nm:sestertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12249,,nm:ar,nm:rome,nm:denarius,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12250,,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12251,,nm:ar,nm:rome,nm:denarius,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12252,,nm:ar,nm:rome,nm:denarius,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12253,,nm:ar,nm:rome,nm:denarius,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12254,,nm:ar,nm:rome,nm:denarius,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12255,,nm:ar,nm:rome,nm:denarius,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12256,,nm:ar,nm:rome,nm:denarius,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12257,,nm:ar,nm:rome,nm:denarius,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12258,,nm:ar,nm:rome,nm:denarius,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12259,,nm:ar,nm:rome,nm:denarius,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12260,,nm:ar,nm:rome,nm:denarius,,,2.26,,,,,1,1,[   ]ON III VSAVC FIVSPPTIIOY,I [   ] IIII,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
afe:12261,,nm:ar,nm:rome,nm:denarius,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12262,,nm:ar,,nm:denarius,,,5.35,,,,,,,,,,,,,,,,,0.68,,,,,,,,
afe:12263,,nm:ar,nm:rome,nm:denarius,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12264,,nm:ae,nm:rome,nm:sestertius,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12265,,nm:ar,nm:rome,nm:denarius,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12266,,nm:ar,nm:rome,nm:denarius,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12267,,nm:ae,,nm:dupondius,,,10.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12268,,nm:ar,nm:rome,nm:denarius,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12271,,nm:ae,nm:rome,nm:sestertius,,,23.4,,,,,1,1,HADRIANVS-AVGCOSIIIPP. ,steh. weibl. Gestalt n. r. m. Füllhorn.,2.0,3.0,2.0,4.0,,,,,,,,,,,,,
afe:12272,,nm:ae,nm:emerita,nm:sestertius,,,19.99,,,,,,,,,,,,,,,,0.67,,,,,,,,,
afe:12273,,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12274,,nm:ar,nm:rome,nm:denarius,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12275,,nm:ar,nm:rome,nm:denarius,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12276,,nm:ar,nm:rome,nm:denarius,,,2.08,,,,,1,1,DIVA FAV-[    ].,,3.0,3.0,2.0,2.0,,,,,,,,,,,,,
afe:12277,,nm:ar,nm:rome,nm:denarius,,,2.23,,,,,1,1,,st. weib. Figur n. l.,3.0,4.0,3.0,4.0,,,,,,,,,,,,,
afe:12278,,nm:ar,nm:rome,nm:denarius,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12279,,nm:ae,,,,,2.36,,,,,1,1,DNVALENS-[   ].,,2.0,2.0,2.0,3.0,,,,,,,,,,,0.15,,
afe:12280,,nm:ar,nm:rome,nm:denarius,,,1.24,,,,,1,1,(...) FEL AVG (...),(...) C (...)| sth. Gestalt n. l.,0.0,0.0,4.0,4.0,,,,,,,,,,,,,
afe:12281,,nm:ar,nm:rome,nm:denarius,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12282,,nm:ar,nm:rome,nm:denarius,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12284,,nm:ar,nm:rome,nm:denarius,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12285,,nm:ar,nm:rome,nm:denarius,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12286,,nm:ae,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12287,,nm:ar,nm:rome,nm:denarius,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12288,,nm:ae,nm:rome,nm:sestertius,,,20.92,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12289,,nm:ar,nm:rome,nm:denarius,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12290,,nm:ae,,nm:sestertius,,,18.67,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12291,,nm:ar,nm:rome,nm:denarius,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12292,,nm:ar,nm:rome,nm:denarius,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12293,,nm:ar,nm:rome,nm:denarius,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12294,,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12295,,nm:ae,,nm:follis,ST?,,1.56,,,,,1,1,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,Vs: behlmte Büste n. r. CONSTAN-TIN[   ]SMIIXA[ ]. Rs: Zwei Viktorien halten Schild über Altar. VIVTORI[   ]. Im Schilde ?OT/P?-,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
afe:12296,,nm:ar,nm:rome,nm:denarius,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12297,,nm:ar,nm:rome,nm:denarius,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12298,,nm:ae,,nm:sestertius,,,5.6,,,,,1,1,Kopf n. r. (m. Lrbkr.).,Kopf n. r. (m. Lrbkr.).,4.0,5.0,3.0,5.0,,,,,,,,,,,,,
afe:12299,,nm:ar,nm:rome,nm:denarius,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12300,,nm:ar,nm:rome,nm:denarius,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12301,,nm:ar,nm:rome,nm:denarius,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12302,,nm:ar,nm:rome,nm:denarius,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12303,,nm:ar,nm:rome,nm:denarius,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12304,,nm:ar,nm:rome,nm:denarius,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12305,,nm:ar,nm:rome,nm:denarius,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12306,,nm:ar,nm:rome,nm:denarius,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12307,,nm:ae,nm:rome,nm:as,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12308,,nm:ar,nm:rome,nm:denarius,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12309,,nm:ar,nm:rome,nm:antoninianus,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12310,,nm:ar,nm:rome,nm:denarius,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12311,,nm:ae,nm:rome,nm:as,,,1.14,,,,,1,1,[  ]-FAV[  ]. Kopf n. r. ,steh. weibl. Figur n. l.,3.0,4.0,2.0,4.0,,,,,,,,,,,,,
afe:12312,,nm:billon,nm:alexandreia_egypt,nm:tetradrachm,,,7.28,,,,,1,1,[   ]IAN[   ]. ,Spes/Elpis steht m. Blume n. l. B im Felde rechts.,4.0,3.0,4.0,4.0,,,,,,,,,,,,,
afe:12313,,nm:ar,nm:rome,nm:antoninianus,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12314,,nm:ar,nm:rome,nm:denarius,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12315,,nm:ar,nm:rome,nm:denarius,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12316,,nm:ar,nm:rome,nm:denarius,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12317,,nm:ar,,,,,2.75,,,,,,,,,,,,,,,0.30,,,,,,,,,,
afe:12318,,nm:ar,nm:lycia,nm:drachma,,,2.73,,,,,1,1,,"Vs. Kopf n. r. m. Lrbkr., AYT [...]KAIC NE? T?AIANOC CEB ?E?M. Rs. Zwei Lyren. [...] YPAT.B[...].",1.0,2.0,1.0,1.0,,,,,,,,,,,,,
afe:12319,,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12320,,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12321,,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12322,,nm:ar,nm:rome,nm:denarius,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12323,,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12324,,nm:ae,,nm:sestertius,,,17.3,,,,,1,1,bärt. Kopf n. r.,,0.0,0.0,4.0,4.0,,,,,,,,,,,,,
afe:12325,,nm:ar,nm:rome,nm:denarius,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12326,,nm:ar,nm:rome,nm:denarius,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12327,,nm:ae,nm:cyzicus,nm:follis,-/S//SMK,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12328,,nm:ae,nm:rome,nm:follis,S/F//RT,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12329,,nm:ar,nm:rome,nm:denarius,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12330,,nm:ar,nm:rome,nm:denarius,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12331,,nm:ar,,nm:denarius,,,2.66,,,,,1,1,V.: [   ]RVS-P[   ].,V.: [   ]RVS-P[   ].,3.0,5.0,5.0,5.0,,,0.49,,,,,,,,,,
afe:12332,,nm:ar,nm:lugdunum,nm:antoninianus,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12333,,nm:ar,nm:rome,nm:denarius,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12334,,nm:ae,nm:lugdunum,nm:dupondius,,,12.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12335,,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12337,,nm:ar,nm:rome; nm:lugdunum,nm:denarius,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12338,,nm:ar,,,,,1.16,,,,,1,1,,Vs. und Rs. zeigen Kopf.,3.0,2.0,2.0,2.0,,,0.69,,,,,,,,,,
afe:12339,gaz:2049858,nm:ar,nm:rome,nm:antoninianus,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12340,,nm:ae,,nm:dupondius,,,11.5,,,,,1,1,Kopf n. r. m. Strkr. ,steh. weibl. Gestalt n. l.,4.0,4.0,3.0,4.0,,,,,,,,,,,,,
afe:12341,,nm:ar,,nm:denarius,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12342,,nm:ar,nm:rome,nm:denarius,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12343,,nm:ae,nm:rome,nm:sestertius,,,19.7,,,,,1,1,,steh. weibl. Gestalt m. erhob. R. u. Zepter.,4.0,4.0,4.0,4.0,,,,,,,,,,,,,
afe:12344,,nm:ar,nm:rome,nm:denarius,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12345,,nm:ar,nm:rome,nm:denarius,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12346,,nm:ar,nm:rome,nm:denarius,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12347,,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12348,,nm:ae,,nm:sestertius,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12349,,nm:ar,nm:rome,nm:antoninianus,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12350,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12351,,nm:ae,nm:sirmium,,[ ]SIRM,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12352,,nm:ae,nm:sirmium,,M/-//A[ ]I[  ]*,,2.41,,,,,,,,,,,,,,,,0.19,,,,,,,,,
afe:12353,,nm:ae,,nm:follis,SM(H/K/N)[ ],,0.92,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12354,,nm:ae,nm:constantinople,nm:follis,-/-//CONS[ ],,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12355,,nm:ar,nm:rome,nm:denarius,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12356,,nm:ar,nm:rome,nm:denarius,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12357,,nm:av,,,,,4.56,,,,,1,1,drap.Büste m. Krbkr. n. r. AVOVSO-IVSVIIVO. ,Victoria n. l.? [   |OV.,2.0,3.0,2.0,4.0,,,,,,,,,,,,,
afe:12358,,nm:ae,,nm:ae3,,,2.2,,,,,1,1,,steh. Gestalt n. l. [  ]ASAVO(C?).,3.0,2.0,3.0,4.0,,,,,,,,,,,,,
afe:12359,,nm:ar,nm:rome,nm:denarius,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12360,,nm:ar,nm:rome,nm:denarius,,,1.8,,,,,1,1,RS: OP [   ]| weibl. F. sitzend n. r. ,RS: OP [   ]| weibl. F. sitzend n. r. ,3.0,2.0,4.0,3.0,,,,,,,,,,,,,
afe:12361,,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12362,,nm:ae,nm:rome,nm:as,,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12363,,nm:ae,nm:lugdunum,nm:as,,SE (Wertz 168.2),6.65,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12364,,nm:ae,nm:rome,nm:as,,,8.78,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12365,,nm:ae,nm:lugdunum,nm:as,,,8.74,,,,,,,,,,,,,,,,0.63,,,,,,,,,
afe:12366,,nm:ae,nm:lugdunum,nm:as,,,6.12,,,,,1,1,,Altar?,5.0,5.0,4.0,4.0,,,,0.10,,,,,,,,,
afe:12367,,nm:ae,,nm:ae3,,?,2.51,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12368,,nm:ae,nm:lugdunum,nm:as,,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12369,,nm:ae,nm:rome,nm:dupondius,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12495,,nm:ae,nm:rome,nm:as,,,10.54,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12496,,nm:ae,nm:lugdunum,nm:as,,,13.67,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12497,,nm:ae,nm:rome,nm:as,,,10.55,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12498,,nm:ae,nm:treveri,nm:follis,S/F//I-TR,,13.266,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12499,,nm:ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12742,,nm:av,nm:constantinople,nm:solidus,-/*//COMOB,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12743,gaz:2050073,nm:av,nm:constantinople,nm:solidus,-/*//CONOB,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:12744,,nm:ar,nm:alexandreia_egypt,nm:tetradrachm,-/-//L€,,,,,,,,,,,,,,,,,,,,,,,,,,,
